strategy;nFotogramas;width;height;ns;nThreads;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
rows;1;512;32;5;16;0,0228311;0,0225921;;;;
rows;1;512;32;10;16;0,0413471;0,0411127;;;;
rows;1;512;64;1;16;0,0126737;0,0124319;;;;
rows;1;512;64;2;16;0,0205988;0,0203513;;;;
rows;1;512;64;5;16;0,0444044;0,0441606;;;;
rows;1;512;64;10;16;0,0829294;0,0826841;;;;
rows;1;512;256;1;16;0,0484056;0,0480778;;;;
rows;1;512;256;2;16;0,090887;0,0905495;;;;
rows;1;512;256;5;16;0,219256;0,218922;;;;
rows;1;512;256;10;16;0,42829;0,427924;;;;
rows;1;512;512;1;16;0,117535;0,117059;;;;
rows;1;512;512;2;16;0,228011;0,227452;;;;
rows;1;512;512;5;16;0,514688;0,514214;;;;
rows;1;512;512;10;16;0,939789;0,939304;;;;
rows;1;512;1024;1;16;0,225133;0,22458;;;;
rows;1;512;1024;2;16;0,411054;0,410624;;;;
rows;1;512;1024;5;16;0,924491;0,92399;;;;
rows;1;512;1024;10;16;1,83409;1,83361;;;;
rows;1;1024;32;1;16;0,0108486;0,0106083;;;;
rows;1;1024;32;2;16;0,0174966;0,0172392;;;;
rows;1;1024;32;5;16;0,0360286;0,0357839;;;;
rows;1;1024;32;10;16;0,0679935;0,0677369;;;;
rows;1;1024;64;1;16;0,019736;0,0194567;;;;
rows;1;1024;64;2;16;0,0345287;0,0342589;;;;
rows;1;1024;64;5;16;0,0771366;0,0768581;;;;
rows;1;1024;64;10;16;0,154341;0,154035;;;;
rows;1;1024;256;1;16;0,0778968;0,0774081;;;;
rows;1;1024;256;2;16;0,150953;0,150493;;;;
rows;1;1024;256;5;16;0,360664;0,36021;;;;
rows;1;1024;256;10;16;0,626887;0,626427;;;;
rows;1;1024;512;1;16;0,176822;0,176395;;;;
rows;1;1024;512;2;16;0,336579;0,336145;;;;
rows;1;1024;512;5;16;0,761812;0,761127;;;;
rows;1;1024;512;10;16;1,52139;1,52085;;;;
rows;1;1024;1024;1;16;0,411618;0,410972;;;;
rows;1;1024;1024;2;16;0,805142;0,804486;;;;
rows;1;1024;1024;5;16;1,89807;1,89717;;;;
rows;1;1024;1024;10;16;3,67979;3,67891;;;;
rows;2;32;32;1;16;0,0064368;0,0062259;0,005964;;;
rows;2;32;32;2;16;0,0066309;0,0064235;0,0061797;;;
rows;2;32;32;5;16;0,0083607;0,0081499;0,0078371;;;
rows;2;32;32;10;16;0,0121665;0,0119327;0,0119488;;;
rows;2;32;64;1;16;0,00659;0,0063742;0,006115;;;
rows;2;32;64;2;16;0,0077954;0,0075863;0,007406;;;
rows;2;32;64;5;16;0,012077;0,0118569;0,0116721;;;
rows;2;32;64;10;16;0,0187862;0,0185467;0,0185697;;;
rows;2;32;256;1;16;0,0124552;0,0122026;0,0122267;;;
rows;2;32;256;2;16;0,0189651;0,0187183;0,0184448;;;
rows;2;32;256;5;16;0,0396728;0,0394332;0,0393969;;;
rows;2;32;256;10;16;0,0748741;0,0746282;0,0745815;;;
rows;2;32;512;1;16;0,0200968;0,019806;0,0197525;;;
rows;2;32;512;2;16;0,0348959;0,0345689;0,0343632;;;
rows;2;32;512;5;16;0,0804126;0,0801752;0,0799711;;;
rows;2;32;512;10;16;0,156592;0,15635;0,156163;;;
rows;2;32;1024;1;16;0,0359284;0,0356508;0,0354519;;;
rows;2;32;1024;2;16;0,0660577;0,0657886;0,0655736;;;
rows;2;32;1024;5;16;0,159982;0,159715;0,159492;;;
rows;2;32;1024;10;16;0,303576;0,30323;0,303151;;;
rows;2;64;32;1;16;0,0063654;0,0061304;0,0059454;;;
rows;2;64;32;2;16;0,0073746;0,0071583;0,0069056;;;
rows;2;64;32;5;16;0,0113083;0,0110832;0,010933;;;
rows;2;64;32;10;16;0,0167684;0,016451;0,0162946;;;
rows;2;64;64;1;16;0,0081011;0,007874;0,0075855;;;
rows;2;64;64;2;16;0,0108907;0,0106667;0,0104436;;;
rows;2;64;64;5;16;0,0192188;0,0189653;0,0188189;;;
rows;2;64;64;10;16;0,0341007;0,033848;0,0336787;;;
rows;2;64;256;1;16;0,0191483;0,0189044;0,018715;;;
rows;2;64;256;2;16;0,0304417;0,0301946;0,0300133;;;
rows;2;64;256;5;16;0,0701542;0,0698813;0,0697112;;;
rows;2;64;256;10;16;0,133727;0,133452;0,133336;;;
rows;2;64;512;1;16;0,0336545;0,0333871;0,0331705;;;
rows;2;64;512;2;16;0,0622082;0,0619363;0,0617675;;;
rows;2;64;512;5;16;0,146757;0,146422;0,146327;;;
rows;2;64;512;10;16;0,28654;0,286263;0,28608;;;
rows;2;64;1024;1;16;0,0663842;0,0659705;0,0658491;;;
rows;2;64;1024;2;16;0,127758;0,127424;0,127133;;;
rows;2;64;1024;5;16;0,303499;0,303064;0,302738;;;
rows;2;64;1024;10;16;0,542701;0,542288;0,542099;;;
rows;2;256;32;1;16;0,0088093;0,0085808;0,0082835;;;
rows;2;256;32;2;16;0,0128353;0,0126078;0,0124272;;;
rows;2;256;32;5;16;0,0253385;0,0251088;0,0248752;;;
rows;2;256;32;10;16;0,0429346;0,0426622;0,0426972;;;
rows;2;256;64;1;16;0,0133311;0,0130411;0,0129043;;;
rows;2;256;64;2;16;0,0217346;0,0214872;0,0212261;;;
rows;2;256;64;5;16;0,0468326;0,0464922;0,0464656;;;
rows;2;256;64;10;16;0,089013;0,0886477;0,0886698;;;
rows;2;256;256;1;16;0,0543044;0,0539377;0,0537866;;;
rows;2;256;256;2;16;0,102782;0,102399;0,102251;;;
rows;2;256;256;5;16;0,250609;0,250279;0,250114;;;
rows;2;256;256;10;16;0,486997;0,486671;0,486477;;;
rows;2;256;512;1;16;0,100634;0,100002;0,100025;;;
rows;2;256;512;2;16;0,198035;0,197579;0,197337;;;
rows;2;256;512;5;16;0,476276;0,475716;0,475583;;;
rows;2;256;512;10;16;0,893756;0,893312;0,893049;;;
rows;2;256;1024;1;16;0,212829;0,212127;0,212001;;;
rows;2;256;1024;2;16;0,417684;0,416957;0,416716;;;
rows;2;256;1024;5;16;0,959008;0,958275;0,95781;;;
rows;2;256;1024;10;16;1,75692;1,75618;1,75607;;;
rows;2;512;32;1;16;0,0123981;0,0121457;0,0117606;;;
rows;2;512;32;2;16;0,0190156;0,0187565;0,0184563;;;
rows;2;512;32;5;16;0,0417918;0,0415489;0,0412991;;;
rows;2;512;32;10;16;0,0775888;0,0772971;0,0769837;;;
rows;2;512;64;1;16;0,0203305;0,0199989;0,0198961;;;
rows;2;512;64;2;16;0,0356493;0,0353517;0,0351337;;;
rows;2;512;64;5;16;0,0830786;0,0827068;0,0825272;;;
rows;2;512;64;10;16;0,158845;0,158573;0,158354;;;
rows;2;512;256;1;16;0,0837814;0,0833221;0,0831402;;;
rows;2;512;256;2;16;0,162509;0,162052;0,161836;;;
rows;2;512;256;5;16;0,396029;0,395544;0,395333;;;
rows;2;512;256;10;16;0,736374;0,73593;0,735679;;;
rows;2;512;512;1;16;0,200069;0,199348;0,199236;;;
rows;2;512;512;2;16;0,383737;0,383056;0,382866;;;
rows;2;512;512;5;16;0,859615;0,858928;0,858734;;;
rows;2;512;512;10;16;1,7257;1,72495;1,72485;;;
rows;2;512;1024;1;16;0,380011;0,379152;0,379175;;;
rows;2;512;1024;2;16;0,735301;0,734621;0,734504;;;
rows;2;512;1024;5;16;1,79059;1,78992;1,78959;;;
rows;2;512;1024;10;16;3,42522;3,42455;3,4241;;;
rows;2;1024;32;1;16;0,0172826;0,0170097;0,0166041;;;
rows;2;1024;32;2;16;0,0300971;0,0297586;0,0296833;;;
rows;2;1024;32;5;16;0,0696358;0,0692876;0,069212;;;
rows;2;1024;32;10;16;0,132863;0,132529;0,132275;;;
rows;2;1024;64;1;16;0,0348948;0,0345628;0,0344772;;;
rows;2;1024;64;2;16;0,0647209;0,0643918;0,0641171;;;
rows;2;1024;64;5;16;0,154383;0,154004;0,154037;;;
rows;2;1024;64;10;16;0,288228;0,287901;0,287731;;;
rows;2;1024;256;1;16;0,143247;0,142543;0,142357;;;
rows;2;1024;256;2;16;0,280182;0,279499;0,279212;;;
rows;2;1024;256;5;16;0,671375;0,670635;0,670315;;;
rows;2;1024;256;10;16;1,30772;1,30702;1,30678;;;
rows;2;1024;512;1;16;0,321337;0,320668;0,320313;;;
rows;2;1024;512;2;16;0,613429;0,612641;0,612598;;;
rows;2;1024;512;5;16;1,40395;1,40329;1,40287;;;
rows;2;1024;512;10;16;2,81508;2,81442;2,8141;;;
rows;2;1024;1024;1;16;0,707718;0,706609;0,706205;;;
rows;2;1024;1024;2;16;1,39958;1,39806;1,39824;;;
rows;2;1024;1024;5;16;3,39307;3,39149;3,39177;;;
rows;2;1024;1024;10;16;6,56064;6,55916;6,55915;;;
rows;5;32;32;1;16;0,0089406;0,007855;0,00863;0,0085634;0,0078372;0,0067595
rows;5;32;32;2;16;0,0091488;0,008794;0,0086009;0,0084565;0,0086709;0,0086772
rows;5;32;32;5;16;0,0153092;0,0149393;0,0146805;0,0147993;0,0148229;0,0146307
rows;5;32;32;10;16;0,0226053;0,0219791;0,022056;0,0220368;0,0220258;0,0219201
rows;5;32;64;1;16;0,0093912;0,0088872;0,0086392;0,0089275;0,009154;0,0085647
rows;5;32;64;2;16;0,0124619;0,0120785;0,0119306;0,0118804;0,0120298;0,0116716
rows;5;32;64;5;16;0,0236727;0,0232496;0,0230996;0,0233169;0,0228563;0,0227917
rows;5;32;64;10;16;0,0417232;0,041115;0,0413088;0,041245;0,0412523;0,0406484
rows;5;32;256;1;16;0,020175;0,0198936;0,0195937;0,019428;0,0194979;0,0192954
rows;5;32;256;2;16;0,0364187;0,0359121;0,035802;0,0360233;0,0357281;0,0351779
rows;5;32;256;5;16;0,0794167;0,0791368;0,078854;0,078659;0,0789286;0,0787858
rows;5;32;256;10;16;0,152206;0,151817;0,151715;0,15152;0,151712;0,15129
rows;5;32;512;1;16;0,0368549;0,0364868;0,0361843;0,0365394;0,0359745;0,0358194
rows;5;32;512;2;16;0,0665065;0,0661899;0,0657397;0,0659503;0,0658168;0,0655745
rows;5;32;512;5;16;0,1589;0,158274;0,15815;0,158477;0,15819;0,157972
rows;5;32;512;10;16;0,30835;0,307582;0,308053;0,307865;0,307354;0,307017
rows;5;32;1024;1;16;0,0661994;0,0655811;0,0656531;0,0652759;0,0653626;0,0652632
rows;5;32;1024;2;16;0,129117;0,128396;0,128556;0,128627;0,128299;0,127995
rows;5;32;1024;5;16;0,307948;0,307369;0,307201;0,307476;0,307;0,306572
rows;5;32;1024;10;16;0,618776;0,617925;0,618074;0,618392;0,61783;0,618272
rows;5;64;32;1;16;0,0089477;0,0082978;0,0087174;0,0085985;0,0084768;0,0078691
rows;5;64;32;2;16;0,0116469;0,0113705;0,0110885;0,0111701;0,0109411;0,0107047
rows;5;64;32;5;16;0,0199701;0,0196569;0,019439;0,0194275;0,0191379;0,0192177
rows;5;64;32;10;16;0,0350792;0,0347543;0,0343969;0,0344322;0,0343622;0,0338842
rows;5;64;64;1;16;0,012336;0,0119715;0,0117787;0,0117824;0,0114804;0,0115093
rows;5;64;64;2;16;0,0191504;0,0184216;0,0183442;0,0186166;0,0187698;0,0183637
rows;5;64;64;5;16;0,0393536;0,0390247;0,03901;0,0386951;0,0388635;0,0383625
rows;5;64;64;10;16;0,0741126;0,0738604;0,0735792;0,0733627;0,0735116;0,0732031
rows;5;64;256;1;16;0,0343416;0,0337067;0,0338607;0,0339268;0,0336543;0,0334675
rows;5;64;256;2;16;0,0630223;0,0624101;0,0626306;0,0624721;0,0619955;0,062064
rows;5;64;256;5;16;0,147806;0,147513;0,147318;0,147114;0,147337;0,147051
rows;5;64;256;10;16;0,292765;0,292376;0,292176;0,292313;0,292051;0,291749
rows;5;64;512;1;16;0,0650074;0,0644754;0,0645015;0,0642546;0,0646439;0,0640052
rows;5;64;512;2;16;0,125848;0,125479;0,125122;0,125302;0,12534;0,125373
rows;5;64;512;5;16;0,302452;0,301945;0,301904;0,30208;0,301746;0,3017
rows;5;64;512;10;16;0,571378;0,570809;0,570826;0,570766;0,570284;0,57096
rows;5;64;1024;1;16;0,129192;0,128403;0,128661;0,128427;0,128447;0,128109
rows;5;64;1024;2;16;0,25019;0,249319;0,249649;0,249382;0,249543;0,248954
rows;5;64;1024;5;16;0,580988;0,580295;0,580046;0,580234;0,580221;0,57972
rows;5;64;1024;10;16;1,11887;1,11823;1,11833;1,11806;1,11779;1,11746
rows;5;256;32;1;16;0,0159429;0,0153052;0,0152627;0,0152083;0,0147751;0,0149205
rows;5;256;32;2;16;0,0267456;0,0263319;0,0261407;0,0260996;0,0255053;0,0261794
rows;5;256;32;5;16;0,0576612;0,057281;0,0572047;0,0571345;0,056769;0,0567621
rows;5;256;32;10;16;0,109666;0,109289;0,108829;0,108986;0,10926;0,109045
rows;5;256;64;1;16;0,0266312;0,0257559;0,0255954;0,0259041;0,0258495;0,0257874
rows;5;256;64;2;16;0,0483576;0,0477566;0,0477801;0,0479663;0,0476979;0,0480232
rows;5;256;64;5;16;0,121385;0,120975;0,120691;0,120787;0,120919;0,120617
rows;5;256;64;10;16;0,217477;0,217025;0,216941;0,216941;0,216826;0,216546
rows;5;256;256;1;16;0,120518;0,119879;0,119615;0,119655;0,119845;0,119975
rows;5;256;256;2;16;0,236139;0,235461;0,235612;0,235262;0,235419;0,234687
rows;5;256;256;5;16;0,536562;0,53578;0,535618;0,535903;0,535825;0,535376
rows;5;256;256;10;16;1,02886;1,02817;1,02785;1,0283;1,02814;1,02811
rows;5;256;512;1;16;0,246481;0,245619;0,245304;0,245158;0,245045;0,244416
rows;5;256;512;2;16;0,483198;0,482076;0,482096;0,48194;0,481929;0,481248
rows;5;256;512;5;16;1,12462;1,12378;1,1234;1,12366;1,12289;1,12355
rows;5;256;512;10;16;2,1943;2,19286;2,19263;2,19274;2,19288;2,19293
rows;5;256;1024;1;16;0,467086;0,465527;0,464838;0,465263;0,465397;0,464705
rows;5;256;1024;2;16;0,879856;0,878455;0,877789;0,877913;0,877777;0,878151
rows;5;256;1024;5;16;2,11203;2,11009;2,11062;2,10998;2,10942;2,10964
rows;5;256;1024;10;16;4,09446;4,09197;4,09267;4,0922;4,09239;4,09263
rows;5;512;32;1;16;0,0255189;0,0252025;0,024822;0,0247578;0,0246021;0,0248169
rows;5;512;32;2;16;0,0461442;0,0458437;0,0455495;0,0456441;0,0452853;0,0457063
rows;5;512;32;5;16;0,106478;0,105626;0,105966;0,105293;0,105932;0,10567
rows;5;512;32;10;16;0,204614;0,204149;0,203732;0,204025;0,20372;0,203779
rows;5;512;64;1;16;0,0474848;0,0469564;0,0465093;0,046801;0,0467537;0,0461802
rows;5;512;64;2;16;0,0882083;0,0878113;0,0876103;0,0875738;0,0872287;0,0871845
rows;5;512;64;5;16;0,210664;0,210184;0,20981;0,210007;0,209839;0,209243
rows;5;512;64;10;16;0,397055;0,396301;0,396682;0,396381;0,39619;0,396309
rows;5;512;256;1;16;0,199939;0,198832;0,198283;0,198719;0,198433;0,198296
rows;5;512;256;2;16;0,387457;0,386074;0,386318;0,386027;0,386318;0,385788
rows;5;512;256;5;16;0,929945;0,929019;0,928648;0,928732;0,928623;0,928366
rows;5;512;256;10;16;1,79994;1,79876;1,79817;1,79844;1,79885;1,7984
rows;5;512;512;1;16;0,455523;0,453788;0,453515;0,453601;0,453839;0,453306
rows;5;512;512;2;16;0,863889;0,861802;0,862359;0,862064;0,861887;0,861515
rows;5;512;512;5;16;2,07771;2,07586;2,07569;2,07552;2,07529;2,07506
rows;5;512;512;10;16;4,03109;4,0291;4,02908;4,02968;4,0287;4,02876
rows;5;512;1024;1;16;0,923582;0,921795;0,921677;0,921524;0,921067;0,921416
rows;5;512;1024;2;16;1,77889;1,77684;1,77621;1,77713;1,7765;1,77692
rows;5;512;1024;5;16;4,29834;4,29629;4,29578;4,29638;4,29655;4,29533
rows;5;512;1024;10;16;8,53507;8,53272;8,53342;8,53295;8,53341;8,53248
rows;5;1024;32;1;16;0,0399187;0,0384236;0,0387296;0,039376;0,0395401;0,0386557
rows;5;1024;32;2;16;0,0740539;0,0736739;0,0732444;0,0733876;0,0734779;0,0728179
rows;5;1024;32;5;16;0,178579;0,177994;0,177807;0,177742;0,177805;0,177701
rows;5;1024;32;10;16;0,345226;0,34467;0,344832;0,344449;0,344425;0,34403
rows;5;1024;64;1;16;0,0876561;0,0869648;0,0867793;0,0863621;0,0865084;0,0871144
rows;5;1024;64;2;16;0,167387;0,166716;0,166427;0,166699;0,166478;0,166844
rows;5;1024;64;5;16;0,400223;0,399246;0,399085;0,399497;0,399212;0,398925
rows;5;1024;64;10;16;0,755715;0,755028;0,754803;0,754934;0,754982;0,754695
rows;5;1024;256;1;16;0,356634;0,35512;0,354425;0,3546;0,354742;0,354313
rows;5;1024;256;2;16;0,666692;0,664722;0,66484;0,664454;0,664848;0,664158
rows;5;1024;256;5;16;1,57559;1,57367;1,57322;1,5735;1,57288;1,57357
rows;5;1024;256;10;16;3,09457;3,09216;3,09206;3,09303;3,09217;3,0915
rows;5;1024;512;1;16;0,727776;0,725868;0,725133;0,72604;0,72611;0,725547
rows;5;1024;512;2;16;1,42359;1,42223;1,42064;1,42166;1,42123;1,42096
rows;5;1024;512;5;16;3,44475;3,4427;3,44339;3,44296;3,44241;3,44213
rows;5;1024;512;10;16;6,83061;6,8281;6,82925;6,82849;6,82812;6,82803
rows;5;1024;1024;1;16;1,65533;1,65256;1,65128;1,65256;1,65183;1,6512
rows;5;1024;1024;2;16;3,25204;3,2475;3,24808;3,24916;3,24765;3,2487
rows;5;1024;1024;5;16;7,9413;7,93751;7,937;7,93668;7,93833;7,93682
rows;5;1024;1024;10;16;15,8494;15,8456;15,8468;15,8442;15,846;15,8443
blocks;1;32;32;1;1;0,0033458;0,0033294;;;;
blocks;1;32;32;2;1;0,0051922;0,0051757;;;;
blocks;1;32;32;5;1;0,0115671;0,0115501;;;;
blocks;1;32;32;10;1;0,0226494;0,0226328;;;;
blocks;1;32;64;1;1;0,005399;0,0053831;;;;
blocks;1;32;64;2;1;0,0102129;0,010192;;;;
blocks;1;32;64;5;1;0,0246271;0,0246098;;;;
blocks;1;32;64;10;1;0,0481581;0,0481365;;;;
blocks;1;32;256;1;1;0,0202354;0,02021;;;;
blocks;1;32;256;2;1;0,0403876;0,0403601;;;;
blocks;1;32;256;5;1;0,0982407;0,0982125;;;;
blocks;1;32;256;10;1;0,196362;0,196334;;;;
blocks;1;32;512;1;1;0,0393657;0,039331;;;;
blocks;1;32;512;2;1;0,0775527;0,0775189;;;;
blocks;1;32;512;5;1;0,19484;0,194799;;;;
blocks;1;32;512;10;1;0,391539;0,3915;;;;
blocks;1;32;1024;1;1;0,0780611;0,0780143;;;;
blocks;1;32;1024;2;1;0,154928;0,154879;;;;
blocks;1;32;1024;5;1;0,372456;0,372407;;;;
blocks;1;32;1024;10;1;0,773835;0,773786;;;;
blocks;1;64;32;1;1;0,0044922;0,0044761;;;;
blocks;1;64;32;2;1;0,0083135;0,0082976;;;;
blocks;1;64;32;5;1;0,019428;0,0194074;;;;
blocks;1;64;32;10;1;0,0379014;0,0378742;;;;
blocks;1;64;64;1;1;0,0096224;0,0096003;;;;
blocks;1;64;64;2;1;0,0184351;0,018411;;;;
blocks;1;64;64;5;1;0,0447395;0,0447142;;;;
blocks;1;64;64;10;1;0,0874495;0,087427;;;;
blocks;1;64;256;1;1;0,0389595;0,0389254;;;;
blocks;1;64;256;2;1;0,0763543;0,0763192;;;;
blocks;1;64;256;5;1;0,18537;0,185334;;;;
blocks;1;64;256;10;1;0,37642;0,376383;;;;
blocks;1;64;512;1;1;0,0779975;0,077951;;;;
blocks;1;64;512;2;1;0,155324;0,155275;;;;
blocks;1;64;512;5;1;0,382991;0,382941;;;;
blocks;1;64;512;10;1;0,765558;0,765506;;;;
blocks;1;64;1024;1;1;0,158726;0,158649;;;;
blocks;1;64;1024;2;1;0,31375;0,313673;;;;
blocks;1;64;1024;5;1;0,767824;0,767744;;;;
blocks;1;64;1024;10;1;1,51056;1,51047;;;;
blocks;1;256;32;1;1;0,0134147;0,0133883;;;;
blocks;1;256;32;2;1;0,0259302;0,0259024;;;;
blocks;1;256;32;5;1;0,0631069;0,063078;;;;
blocks;1;256;32;10;1;0,12665;0,126621;;;;
blocks;1;256;64;1;1;0,0280599;0,0280253;;;;
blocks;1;256;64;2;1;0,0546888;0,0546554;;;;
blocks;1;256;64;5;1;0,133434;0,133399;;;;
blocks;1;256;64;10;1;0,264931;0,264896;;;;
blocks;1;256;256;1;1;0,138548;0,138472;;;;
blocks;1;256;256;2;1;0,272776;0,2727;;;;
blocks;1;256;256;5;1;0,679196;0,679116;;;;
blocks;1;256;256;10;1;1,34981;1,34973;;;;
blocks;1;256;512;1;1;0,295061;0,294587;;;;
blocks;1;256;512;2;1;0,5846;0,584463;;;;
blocks;1;256;512;5;1;1,45556;1,45542;;;;
blocks;1;256;512;10;1;2,89647;2,89633;;;;
blocks;1;256;1024;1;1;0,587554;0,587291;;;;
blocks;1;256;1024;2;1;1,1649;1,16465;;;;
blocks;1;256;1024;5;1;2,90582;2,90556;;;;
blocks;1;256;1024;10;1;5,7654;5,76513;;;;
blocks;1;512;32;1;1;0,0236844;0,0236519;;;;
blocks;1;512;32;2;1;0,0458664;0,0458326;;;;
blocks;1;512;32;5;1;0,111628;0,111594;;;;
blocks;1;512;32;10;1;0,222658;0,222621;;;;
blocks;1;512;64;1;1;0,0500776;0,0500304;;;;
blocks;1;512;64;2;1;0,0988186;0,0987701;;;;
blocks;1;512;64;5;1;0,242343;0,242294;;;;
blocks;1;512;64;10;1;0,48254;0,482491;;;;
blocks;1;512;256;1;1;0,239113;0,23898;;;;
blocks;1;512;256;2;1;0,461115;0,46098;;;;
blocks;1;512;256;5;1;1,14561;1,14548;;;;
blocks;1;512;256;10;1;2,27963;2,2795;;;;
blocks;1;512;512;1;1;0,538983;0,538736;;;;
blocks;1;512;512;2;1;1,05967;1,05942;;;;
blocks;1;512;512;5;1;2,63647;2,63622;;;;
blocks;1;512;512;10;1;5,28442;5,28417;;;;
blocks;1;512;1024;1;1;1,15752;1,15727;;;;
blocks;1;512;1024;2;1;2,29544;2,2952;;;;
blocks;1;512;1024;5;1;5,68864;5,6884;;;;
blocks;1;512;1024;10;1;11,4208;11,4205;;;;
blocks;1;1024;32;1;1;0,0399904;0,0399427;;;;
blocks;1;1024;32;2;1;0,077989;0,077942;;;;
blocks;1;1024;32;5;1;0,188377;0,18833;;;;
blocks;1;1024;32;10;1;0,373437;0,373388;;;;
blocks;1;1024;64;1;1;0,0906202;0,0905454;;;;
blocks;1;1024;64;2;1;0,179132;0,179058;;;;
blocks;1;1024;64;5;1;0,441747;0,441668;;;;
blocks;1;1024;64;10;1;0,885045;0,884968;;;;
blocks;1;1024;256;1;1;0,422597;0,42235;;;;
blocks;1;1024;256;2;1;0,83164;0,831394;;;;
blocks;1;1024;256;5;1;2,05774;2,05748;;;;
blocks;1;1024;256;10;1;4,10443;4,10419;;;;
blocks;1;1024;512;1;1;0,927416;0,92716;;;;
blocks;1;1024;512;2;1;1,83001;1,82978;;;;
blocks;1;1024;512;5;1;4,5259;4,52566;;;;
blocks;1;1024;512;10;1;9,02521;9,02493;;;;
blocks;1;1024;1024;1;1;2,12752;2,12705;;;;
blocks;1;1024;1024;2;1;4,22533;4,22489;;;;
blocks;1;1024;1024;5;1;10,4857;10,4852;;;;
blocks;1;1024;1024;10;1;20,903;20,9026;;;;
blocks;2;32;32;1;1;0,0031185;0,0029796;;;
blocks;2;32;32;2;1;0,005103;0,0049562;;;
blocks;2;32;32;5;1;0,0110439;0,0109064;;;
blocks;2;32;32;10;1;0,0216146;0,021467;;;
blocks;2;32;64;1;1;0,0056125;0,005434;;;
blocks;2;32;64;2;1;0,0099653;0,0098266;;;
blocks;2;32;64;5;1;0,0237168;0,0235673;;;
blocks;2;32;64;10;1;0,0453398;0,0451861;;;
blocks;2;32;256;1;1;0,0199341;0,019782;;;
blocks;2;32;256;2;1;0,0375778;0,0374263;;;
blocks;2;32;256;5;1;0,0924194;0,0922609;;;
blocks;2;32;256;10;1;0,182032;0,181874;;;
blocks;2;32;512;1;1;0,0380176;0,0378599;;;
blocks;2;32;512;2;1;0,0741906;0,0740328;;;
blocks;2;32;512;5;1;0,183859;0,183698;;;
blocks;2;32;512;10;1;0,371572;0,371413;;;
blocks;2;32;1024;1;1;0,0741962;0,0740228;;;
blocks;2;32;1024;2;1;0,146953;0,146783;;;
blocks;2;32;1024;5;1;0,370017;0,369843;;;
blocks;2;32;1024;10;1;0,728235;0,728052;;;
blocks;2;64;32;1;1;0,0044167;0,0042676;;;
blocks;2;64;32;2;1;0,0080386;0,0078766;;;
blocks;2;64;32;5;1;0,0189738;0,0187987;;;
blocks;2;64;32;10;1;0,0373986;0,0372579;;;
blocks;2;64;64;1;1;0,0093504;0,0092072;;;
blocks;2;64;64;2;1;0,0177594;0,0176143;;;
blocks;2;64;64;5;1;0,0424608;0,0423163;;;
blocks;2;64;64;10;1;0,0845851;0,0844335;;;
blocks;2;64;256;1;1;0,0372036;0,0370478;;;
blocks;2;64;256;2;1;0,072981;0,072825;;;
blocks;2;64;256;5;1;0,185629;0,185354;;;
blocks;2;64;256;10;1;0,359219;0,359055;;;
blocks;2;64;512;1;1;0,0756526;0,0754807;;;
blocks;2;64;512;2;1;0,147649;0,147481;;;
blocks;2;64;512;5;1;0,367578;0,367407;;;
blocks;2;64;512;10;1;0,73018;0,730002;;;
blocks;2;64;1024;1;1;0,149603;0,149404;;;
blocks;2;64;1024;2;1;0,300088;0,299886;;;
blocks;2;64;1024;5;1;0,735886;0,735684;;;
blocks;2;64;1024;10;1;1,46768;1,46748;;;
blocks;2;256;32;1;1;0,0130228;0,0128731;;;
blocks;2;256;32;2;1;0,0250307;0,024884;;;
blocks;2;256;32;5;1;0,0617626;0,0615996;;;
blocks;2;256;32;10;1;0,121965;0,12181;;;
blocks;2;256;64;1;1;0,0271168;0,0269599;;;
blocks;2;256;64;2;1;0,0534522;0,0532902;;;
blocks;2;256;64;5;1;0,129729;0,12957;;;
blocks;2;256;64;10;1;0,257825;0,257663;;;
blocks;2;256;256;1;1;0,134231;0,134034;;;
blocks;2;256;256;2;1;0,265219;0,26502;;;
blocks;2;256;256;5;1;0,659034;0,658829;;;
blocks;2;256;256;10;1;1,31499;1,31478;;;
blocks;2;256;512;1;1;0,287715;0,287456;;;
blocks;2;256;512;2;1;0,575173;0,574915;;;
blocks;2;256;512;5;1;1,42259;1,42233;;;
blocks;2;256;512;10;1;2,83668;2,83643;;;
blocks;2;256;1024;1;1;0,579724;0,579352;;;
blocks;2;256;1024;2;1;1,15439;1,15402;;;
blocks;2;256;1024;5;1;2,85768;2,85731;;;
blocks;2;256;1024;10;1;5,71867;5,71827;;;
blocks;2;512;32;1;1;0,023479;0,0233163;;;
blocks;2;512;32;2;1;0,0452881;0,0451309;;;
blocks;2;512;32;5;1;0,111002;0,110839;;;
blocks;2;512;32;10;1;0,220632;0,220474;;;
blocks;2;512;64;1;1;0,0499669;0,0497951;;;
blocks;2;512;64;2;1;0,0974953;0,097324;;;
blocks;2;512;64;5;1;0,241371;0,241201;;;
blocks;2;512;64;10;1;0,48049;0,480313;;;
blocks;2;512;256;1;1;0,230414;0,230162;;;
blocks;2;512;256;2;1;0,46103;0,460765;;;
blocks;2;512;256;5;1;1,13509;1,13483;;;
blocks;2;512;256;10;1;2,27036;2,27009;;;
blocks;2;512;512;1;1;0,533967;0,533588;;;
blocks;2;512;512;2;1;1,05717;1,0568;;;
blocks;2;512;512;5;1;2,62318;2,62282;;;
blocks;2;512;512;10;1;5,23776;5,2374;;;
