strategy;subStrategy;nFotogramas;width;height;ns;nProcs;threadsPorProceso;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
cols;cols;3;256;512;1;1;12;0,0072242;0,0072242;;;;
cols;cols;3;256;512;3;1;12;0,0205482;0,0205482;;;;
cols;cols;3;256;512;10;1;12;0,0686491;0,0686491;;;;
cols;cols;3;256;1024;1;1;12;0,0130835;0,0130835;;;;
cols;cols;3;256;1024;3;1;12;0,0366791;0,0366791;;;;
cols;cols;3;256;1024;10;1;12;0,123218;0,123218;;;;
cols;cols;3;512;32;1;1;12;0,0011802;0,0011802;;;;
cols;cols;3;512;32;3;1;12;0,0027565;0,0027565;;;;
cols;cols;3;512;32;10;1;12;0,0062093;0,0062093;;;;
cols;cols;3;512;256;1;1;12;0,0076557;0,0076557;;;;
cols;cols;3;512;256;3;1;12;0,0183728;0,0183728;;;;
cols;cols;3;512;256;10;1;12;0,0683016;0,0683016;;;;
cols;cols;3;512;512;1;1;12;0,0140954;0,0140954;;;;
cols;cols;3;512;512;3;1;12;0,0415932;0,0415932;;;;
cols;cols;3;512;512;10;1;12;0,135971;0,135971;;;;
cols;cols;3;512;1024;1;1;12;0,0279081;0,0279081;;;;
cols;cols;3;512;1024;3;1;12;0,0845564;0,0845564;;;;
cols;cols;3;512;1024;10;1;12;0,277044;0,277044;;;;
cols;cols;3;1024;32;1;1;12;0,0019813;0,0019813;;;;
cols;cols;3;1024;32;3;1;12;0,0036854;0,0036854;;;;
cols;cols;3;1024;32;10;1;12;0,0114783;0,0114783;;;;
cols;cols;3;1024;256;1;1;12;0,0126879;0,0126879;;;;
cols;cols;3;1024;256;3;1;12;0,0351523;0,0351523;;;;
cols;cols;3;1024;256;10;1;12;0,1133;0,1133;;;;
cols;cols;3;1024;512;1;1;12;0,0277627;0,0277627;;;;
cols;cols;3;1024;512;3;1;12;0,0703623;0,0703623;;;;
cols;cols;3;1024;512;10;1;12;0,233706;0,233706;;;;
cols;cols;3;1024;1024;1;1;12;0,0572119;0,0572119;;;;
cols;cols;3;1024;1024;3;1;12;0,147449;0,147449;;;;
cols;cols;3;1024;1024;10;1;12;0,521121;0,521121;;;;
cols;cols;1;32;32;1;4;4;0,0012085;0,0012085;;;;
cols;cols;1;32;32;3;4;4;0,0010438;0,0010438;;;;
cols;cols;1;32;32;10;4;4;0,0012818;0,0012818;;;;
cols;cols;1;32;256;1;4;4;0,0011991;0,0011991;;;;
cols;cols;1;32;256;3;4;4;0,0019057;0,0019057;;;;
cols;cols;1;32;256;10;4;4;0,0054495;0,0054495;;;;
cols;cols;1;32;512;1;4;4;0,001966;0,001966;;;;
cols;cols;1;32;512;3;4;4;0,003181;0,003181;;;;
cols;cols;1;32;512;10;4;4;0,0066341;0,0066341;;;;
cols;cols;1;32;1024;1;4;4;0,002442;0,002442;;;;
cols;cols;1;32;1024;3;4;4;0,00686;0,00686;;;;
cols;cols;1;32;1024;10;4;4;0,0128433;0,0128433;;;;
cols;cols;1;256;32;1;4;4;0,0011834;0,0011834;;;;
cols;cols;1;256;32;3;4;4;0,0017052;0,0017052;;;;
cols;cols;1;256;32;10;4;4;0,0036047;0,0036047;;;;
cols;cols;1;256;256;1;4;4;0,0046206;0,0046206;;;;
cols;cols;1;256;256;3;4;4;0,0094767;0,0094767;;;;
cols;cols;1;256;256;10;4;4;0,0281368;0,0281368;;;;
cols;cols;1;256;512;1;4;4;0,0063768;0,0063768;;;;
cols;cols;1;256;512;3;4;4;0,021369;0,021369;;;;
cols;cols;1;256;512;10;4;4;0,0551887;0,0551887;;;;
cols;cols;1;256;1024;1;4;4;0,0107481;0,0107481;;;;
cols;cols;1;256;1024;3;4;4;0,0302167;0,0302167;;;;
cols;cols;1;256;1024;10;4;4;0,0994004;0,0994004;;;;
cols;cols;1;512;32;1;4;4;0,0015034;0,0015034;;;;
cols;cols;1;512;32;3;4;4;0,0028431;0,0028431;;;;
cols;cols;1;512;32;10;4;4;0,0053492;0,0053492;;;;
cols;cols;1;512;256;1;4;4;0,0062114;0,0062114;;;;
cols;cols;1;512;256;3;4;4;0,015685;0,015685;;;;
cols;cols;1;512;256;10;4;4;0,0512466;0,0512466;;;;
cols;cols;1;512;512;1;4;4;0,0119089;0,0119089;;;;
cols;cols;1;512;512;3;4;4;0,0329832;0,0329832;;;;
cols;cols;1;512;512;10;4;4;0,106667;0,106667;;;;
cols;cols;1;512;1024;1;4;4;0,0255661;0,0255661;;;;
cols;cols;1;512;1024;3;4;4;0,0683444;0,0683444;;;;
cols;cols;1;512;1024;10;4;4;0,22538;0,22538;;;;
cols;cols;1;1024;32;1;4;4;0,0018308;0,0018308;;;;
cols;cols;1;1024;32;3;4;4;0,0032973;0,0032973;;;;
cols;cols;1;1024;32;10;4;4;0,0117896;0,0117896;;;;
cols;cols;1;1024;256;1;4;4;0,0111483;0,0111483;;;;
cols;cols;1;1024;256;3;4;4;0,029049;0,029049;;;;
cols;cols;1;1024;256;10;4;4;0,0975825;0,0975825;;;;
cols;cols;1;1024;512;1;4;4;0,0236877;0,0236877;;;;
cols;cols;1;1024;512;3;4;4;0,0635388;0,0635388;;;;
cols;cols;1;1024;512;10;4;4;0,208415;0,208415;;;;
cols;cols;1;1024;1024;1;4;4;0,0490312;0,0490312;;;;
cols;cols;1;1024;1024;3;4;4;0,133874;0,133874;;;;
cols;cols;1;1024;1024;10;4;4;0,463374;0,463374;;;;
cols;cols;2;32;32;1;4;4;0,0010788;0,0010512;0,0010788;;;
cols;cols;2;32;32;3;4;4;0,001177;0,001177;0,001129;;;
cols;cols;2;32;32;10;4;4;0,0020655;0,0018087;0,0020655;;;
cols;cols;2;32;256;1;4;4;0,0016699;0,0016699;0,0015288;;;
cols;cols;2;32;256;3;4;4;0,002726;0,0026782;0,002726;;;
cols;cols;2;32;256;10;4;4;0,0065953;0,0065383;0,0065953;;;
cols;cols;2;32;512;1;4;4;0,0022794;0,0022788;0,0022794;;;
cols;cols;2;32;512;3;4;4;0,0043897;0,0043517;0,0043897;;;
cols;cols;2;32;512;10;4;4;0,0150855;0,0150855;0,0140092;;;
cols;cols;2;32;1024;1;4;4;0,0034399;0,0034399;0,0033667;;;
cols;cols;2;32;1024;3;4;4;0,0140225;0,009422;0,0140225;;;
cols;cols;2;32;1024;10;4;4;0,025658;0,0255572;0,025658;;;
cols;cols;2;256;32;1;4;4;0,0014728;0,0014142;0,0014728;;;
cols;cols;2;256;32;3;4;4;0,0024646;0,0024646;0,0022192;;;
cols;cols;2;256;32;10;4;4;0,0081676;0,0081676;0,0061812;;;
cols;cols;2;256;256;1;4;4;0,0061533;0,0061533;0,006135;;;
cols;cols;2;256;256;3;4;4;0,0162142;0,0162023;0,0162142;;;
cols;cols;2;256;256;10;4;4;0,0528176;0,0528176;0,052189;;;
cols;cols;2;256;512;1;4;4;0,0114111;0,0114111;0,0113221;;;
cols;cols;2;256;512;3;4;4;0,0316866;0,0316866;0,0309517;;;
cols;cols;2;256;512;10;4;4;0,119068;0,119068;0,108583;;;
cols;cols;2;256;1024;1;4;4;0,0204323;0,0204323;0,0202629;;;
cols;cols;2;256;1024;3;4;4;0,061271;0,061271;0,0595788;;;
cols;cols;2;256;1024;10;4;4;0,220951;0,210376;0,220951;;;
cols;cols;2;512;32;1;4;4;0,001878;0,0016822;0,001878;;;
cols;cols;2;512;32;3;4;4;0,003596;0,0035159;0,003596;;;
cols;cols;2;512;32;10;4;4;0,0093029;0,0093029;0,0091151;;;
cols;cols;2;512;256;1;4;4;0,0150348;0,0150348;0,010594;;;
cols;cols;2;512;256;3;4;4;0,0288744;0,0287562;0,0288744;;;
cols;cols;2;512;256;10;4;4;0,0970754;0,0952306;0,0970754;;;
cols;cols;2;512;512;1;4;4;0,0245923;0,0245923;0,0222861;;;
cols;cols;2;512;512;3;4;4;0,0631033;0,0631033;0,0630797;;;
cols;cols;2;512;512;10;4;4;0,214214;0,213809;0,214214;;;
cols;cols;2;512;1024;1;4;4;0,0435427;0,0435427;0,0433503;;;
cols;cols;2;512;1024;3;4;4;0,13112;0,13112;0,131071;;;
cols;cols;2;512;1024;10;4;4;0,444368;0,444344;0,444368;;;
cols;cols;2;1024;32;1;4;4;0,0024653;0,0024421;0,0024653;;;
cols;cols;2;1024;32;3;4;4;0,0075563;0,0075563;0,0059468;;;
cols;cols;2;1024;32;10;4;4;0,0166172;0,0164783;0,0166172;;;
cols;cols;2;1024;256;1;4;4;0,0200545;0,0200545;0,0189177;;;
cols;cols;2;1024;256;3;4;4;0,0600283;0,0590967;0,0600283;;;
cols;cols;2;1024;256;10;4;4;0,196678;0,196678;0,196296;;;
cols;cols;2;1024;512;1;4;4;0,041991;0,041991;0,0408046;;;
cols;cols;2;1024;512;3;4;4;0,119527;0,119527;0,11901;;;
cols;cols;2;1024;512;10;4;4;0,392259;0,392259;0,386381;;;
cols;cols;2;1024;1024;1;4;4;0,0907465;0,0907465;0,0899157;;;
cols;cols;2;1024;1024;3;4;4;0,273115;0,264123;0,273115;;;
cols;cols;2;1024;1024;10;4;4;0,868489;0,868489;0,863888;;;
cols;cols;3;32;32;1;4;4;0,0010749;0,0010273;0,0010632;0,0010749;;
cols;cols;3;32;32;3;4;4;0,0013186;0,0011137;0,0013186;0,0013025;;
cols;cols;3;32;32;10;4;4;0,0024245;0,0016519;0,0023899;0,0024245;;
cols;cols;3;32;256;1;4;4;0,0020524;0,0015467;0,0020524;0,0019321;;
cols;cols;3;32;256;3;4;4;0,0043578;0,0027481;0,0040176;0,0043578;;
cols;cols;3;32;256;10;4;4;0,0119424;0,0065892;0,011875;0,0119424;;
cols;cols;3;32;512;1;4;4;0,0031788;0,002145;0,0031788;0,0031354;;
cols;cols;3;32;512;3;4;4;0,007677;0,0044673;0,007677;0,0075487;;
cols;cols;3;32;512;10;4;4;0,0235137;0,0123606;0,0234522;0,0235137;;
cols;cols;3;32;1024;1;4;4;0,0055719;0,0037812;0,0055719;0,0053779;;
cols;cols;3;32;1024;3;4;4;0,014155;0,0077423;0,014155;0,0141237;;
cols;cols;3;32;1024;10;4;4;0,0480885;0,0336463;0,0480885;0,0479225;;
cols;cols;3;256;32;1;4;4;0,0017881;0,0013793;0,0016887;0,0017881;;
cols;cols;3;256;32;3;4;4;0,0035065;0,0021558;0,0035065;0,0034347;;
cols;cols;3;256;32;10;4;4;0,0091613;0,0057276;0,0091613;0,009049;;
cols;cols;3;256;256;1;4;4;0,0114577;0,0075341;0,0114577;0,0114427;;
cols;cols;3;256;256;3;4;4;0,0296155;0,0166107;0,0295796;0,0296155;;
cols;cols;3;256;256;10;4;4;0,0952815;0,0535309;0,095249;0,0952815;;
cols;cols;3;256;512;1;4;4;0,0193644;0,0113281;0,0192168;0,0193644;;
cols;cols;3;256;512;3;4;4;0,0564669;0,0321064;0,0538103;0,0564669;;
cols;cols;3;256;512;10;4;4;0,224164;0,109219;0,202666;0,224164;;
cols;cols;3;256;1024;1;4;4;0,0384021;0,0204731;0,0377487;0,0384021;;
cols;cols;3;256;1024;3;4;4;0,114283;0,0602474;0,114283;0,113251;;
cols;cols;3;256;1024;10;4;4;0,367878;0,200219;0,367878;0,356802;;
cols;cols;3;512;32;1;4;4;0,002964;0,0020174;0,0027823;0,002964;;
cols;cols;3;512;32;3;4;4;0,0054036;0,0034921;0,005325;0,0054036;;
cols;cols;3;512;32;10;4;4;0,0161552;0,0093764;0,0161552;0,0161315;;
cols;cols;3;512;256;1;4;4;0,0195541;0,0104351;0,0192742;0,0195541;;
cols;cols;3;512;256;3;4;4;0,0585824;0,0301062;0,0571149;0,0585824;;
cols;cols;3;512;256;10;4;4;0,191411;0,101059;0,190771;0,191411;;
cols;cols;3;512;512;1;4;4;0,0383206;0,0217084;0,0383206;0,0379017;;
cols;cols;3;512;512;3;4;4;0,117655;0,066182;0,116708;0,117655;;
cols;cols;3;512;512;10;4;4;0,389978;0,223398;0,366947;0,389978;;
cols;cols;3;512;1024;1;4;4;0,0812562;0,0425316;0,0808591;0,0812562;;
cols;cols;3;512;1024;3;4;4;0,237471;0,134472;0,237471;0,233717;;
cols;cols;3;512;1024;10;4;4;0,737723;0,447922;0,701188;0,737723;;
cols;cols;3;1024;32;1;4;4;0,0036027;0,002304;0,0034625;0,0036027;;
cols;cols;3;1024;32;3;4;4;0,0091134;0,0056246;0,0091134;0,0090382;;
cols;cols;3;1024;32;10;4;4;0,0292091;0,016298;0,0292091;0,0279512;;
cols;cols;3;1024;256;1;4;4;0,0338624;0,020319;0,0338624;0,0338617;;
cols;cols;3;1024;256;3;4;4;0,0957211;0,0583198;0,0944999;0,0957211;;
cols;cols;3;1024;256;10;4;4;0,294376;0,200541;0,294216;0,294376;;
cols;cols;3;1024;512;1;4;4;0,0781434;0,0414744;0,0781434;0,0701236;;
cols;cols;3;1024;512;3;4;4;0,224302;0,119223;0,224302;0,21069;;
cols;cols;3;1024;512;10;4;4;0,670969;0,40146;0,670969;0,649718;;
cols;cols;3;1024;1024;1;4;4;0,158545;0,0899571;0,158545;0,151208;;
cols;cols;3;1024;1024;3;4;4;0,438943;0,267714;0,418809;0,438943;;
cols;cols;3;1024;1024;10;4;4;1,34901;0,867564;1,33974;1,34901;;
cols;cols;1;32;32;1;4;8;0,0018476;0,0018476;;;;
cols;cols;1;32;32;3;4;8;0,0018992;0,0018992;;;;
cols;cols;1;32;32;10;4;8;0,0020512;0,0020512;;;;
cols;cols;1;32;256;1;4;8;0,0020334;0,0020334;;;;
cols;cols;1;32;256;3;4;8;0,0025297;0,0025297;;;;
cols;cols;1;32;256;10;4;8;0,0056562;0,0056562;;;;
cols;cols;1;32;512;1;4;8;0,0027447;0,0027447;;;;
cols;cols;1;32;512;3;4;8;0,0038876;0,0038876;;;;
cols;cols;1;32;512;10;4;8;0,0099474;0,0099474;;;;
cols;cols;1;32;1024;1;4;8;0,0035146;0,0035146;;;;
cols;cols;1;32;1024;3;4;8;0,0062378;0,0062378;;;;
cols;cols;1;32;1024;10;4;8;0,0185195;0,0185195;;;;
cols;cols;1;256;32;1;4;8;0,0017973;0,0017973;;;;
cols;cols;1;256;32;3;4;8;0,0024199;0,0024199;;;;
cols;cols;1;256;32;10;4;8;0,0048223;0,0048223;;;;
cols;cols;1;256;256;1;4;8;0,0050876;0,0050876;;;;
cols;cols;1;256;256;3;4;8;0,0116218;0,0116218;;;;
cols;cols;1;256;256;10;4;8;0,0363238;0,0363238;;;;
cols;cols;1;256;512;1;4;8;0,0087474;0,0087474;;;;
cols;cols;1;256;512;3;4;8;0,0229915;0,0229915;;;;
cols;cols;1;256;512;10;4;8;0,071167;0,071167;;;;
cols;cols;1;256;1024;1;4;8;0,0154485;0,0154485;;;;
cols;cols;1;256;1024;3;4;8;0,0451848;0,0451848;;;;
cols;cols;1;256;1024;10;4;8;0,133118;0,133118;;;;
cols;cols;1;512;32;1;4;8;0,002199;0,002199;;;;
cols;cols;1;512;32;3;4;8;0,0031905;0,0031905;;;;
cols;cols;1;512;32;10;4;8;0,0064534;0,0064534;;;;
cols;cols;1;512;256;1;4;8;0,0076966;0,0076966;;;;
cols;cols;1;512;256;3;4;8;0,0199133;0,0199133;;;;
cols;cols;1;512;256;10;4;8;0,0576238;0,0576238;;;;
cols;cols;1;512;512;1;4;8;0,0160776;0,0160776;;;;
cols;cols;1;512;512;3;4;8;0,0450652;0,0450652;;;;
cols;cols;1;512;512;10;4;8;0,134894;0,134894;;;;
cols;cols;1;512;1024;1;4;8;0,0380232;0,0380232;;;;
cols;cols;1;512;1024;3;4;8;0,0874449;0,0874449;;;;
cols;cols;1;512;1024;10;4;8;0,271033;0,271033;;;;
cols;cols;1;1024;32;1;4;8;0,0026012;0,0026012;;;;
cols;cols;1;1024;32;3;4;8;0,0050131;0,0050131;;;;
cols;cols;1;1024;32;10;4;8;0,0107314;0,0107314;;;;
cols;cols;1;1024;256;1;4;8;0,0125622;0,0125622;;;;
cols;cols;1;1024;256;3;4;8;0,0331291;0,0331291;;;;
cols;cols;1;1024;256;10;4;8;0,0967445;0,0967445;;;;
cols;cols;1;1024;512;1;4;8;0,0262062;0,0262062;;;;
cols;cols;1;1024;512;3;4;8;0,0852318;0,0852318;;;;
cols;cols;1;1024;512;10;4;8;0,260952;0,260952;;;;
cols;cols;1;1024;1024;1;4;8;0,0660764;0,0660764;;;;
cols;cols;1;1024;1024;3;4;8;0,143687;0,143687;;;;
cols;cols;1;1024;1024;10;4;8;0,44768;0,44768;;;;
cols;cols;2;32;32;1;4;8;0,0017745;0,0017626;0,0017745;;;
cols;cols;2;32;32;3;4;8;0,0019566;0,0019566;0,0019119;;;
cols;cols;2;32;32;10;4;8;0,0026032;0,0026032;0,0022612;;;
cols;cols;2;32;256;1;4;8;0,0024362;0,0024362;0,0024255;;;
cols;cols;2;32;256;3;4;8;0,0040774;0,0040774;0,0039291;;;
cols;cols;2;32;256;10;4;8;0,0098121;0,0098121;0,0097723;;;
cols;cols;2;32;512;1;4;8;0,0034327;0,0034327;0,0032242;;;
cols;cols;2;32;512;3;4;8;0,0066004;0,0066004;0,0065238;;;
cols;cols;2;32;512;10;4;8;0,0182417;0,0182417;0,0182171;;;
cols;cols;2;32;1024;1;4;8;0,0051765;0,0051765;0,004952;;;
cols;cols;2;32;1024;3;4;8;0,0117371;0,0114553;0,0117371;;;
cols;cols;2;32;1024;10;4;8;0,0369361;0,0369361;0,0251904;;;
cols;cols;2;256;32;1;4;8;0,0021573;0,0021573;0,0021542;;;
cols;cols;2;256;32;3;4;8;0,0032221;0,0030548;0,0032221;;;
cols;cols;2;256;32;10;4;8;0,0067598;0,0067598;0,0059307;;;
cols;cols;2;256;256;1;4;8;0,0087714;0,0076837;0,0087714;;;
cols;cols;2;256;256;3;4;8;0,0214924;0,0158818;0,0214924;;;
cols;cols;2;256;256;10;4;8;0,0730143;0,0685863;0,0730143;;;
cols;cols;2;256;512;1;4;8;0,0152065;0,0119705;0,0152065;;;
cols;cols;2;256;512;3;4;8;0,0476192;0,042524;0,0476192;;;
cols;cols;2;256;512;10;4;8;0,138578;0,138578;0,137769;;;
cols;cols;2;256;1024;1;4;8;0,0305647;0,0305647;0,0296;;;
cols;cols;2;256;1024;3;4;8;0,0881634;0,0881634;0,0873311;;;
cols;cols;2;256;1024;10;4;8;0,2375;0,2375;0,223872;;;
cols;cols;2;512;32;1;4;8;0,0025722;0,0024945;0,0025722;;;
cols;cols;2;512;32;3;4;8;0,0047635;0,0047635;0,0047275;;;
cols;cols;2;512;32;10;4;8;0,011748;0,0099042;0,011748;;;
cols;cols;2;512;256;1;4;8;0,0122198;0,0120463;0,0122198;;;
cols;cols;2;512;256;3;4;8;0,0370211;0,0370211;0,0313462;;;
cols;cols;2;512;256;10;4;8;0,100297;0,0964524;0,100297;;;
cols;cols;2;512;512;1;4;8;0,0294155;0,0294155;0,0210208;;;
cols;cols;2;512;512;3;4;8;0,0887342;0,0783859;0,0887342;;;
cols;cols;2;512;512;10;4;8;0,241246;0,232502;0,241246;;;
cols;cols;2;512;1024;1;4;8;0,061718;0,061718;0,0479711;;;
cols;cols;2;512;1024;3;4;8;0,177673;0,171021;0,177673;;;
cols;cols;2;512;1024;10;4;8;0,515684;0,510364;0,515684;;;
cols;cols;2;1024;32;1;4;8;0,0031482;0,0031482;0,0030454;;;
cols;cols;2;1024;32;3;4;8;0,0071742;0,0064661;0,0071742;;;
cols;cols;2;1024;32;10;4;8;0,0194572;0,0194572;0,0171528;;;
cols;cols;2;1024;256;1;4;8;0,0209142;0,0206004;0,0209142;;;
cols;cols;2;1024;256;3;4;8;0,056705;0,056705;0,0522652;;;
cols;cols;2;1024;256;10;4;8;0,198489;0,198489;0,196642;;;
cols;cols;2;1024;512;1;4;8;0,0427641;0,0407691;0,0427641;;;
cols;cols;2;1024;512;3;4;8;0,129491;0,129491;0,116558;;;
cols;cols;2;1024;512;10;4;8;0,425012;0,415751;0,425012;;;
cols;cols;2;1024;1024;1;4;8;0,103227;0,0986273;0,103227;;;
cols;cols;2;1024;1024;3;4;8;0,320646;0,320646;0,316933;;;
cols;cols;2;1024;1024;10;4;8;0,851554;0,851173;0,851554;;;
cols;cols;3;32;32;1;4;8;0,0018118;0,0017886;0,0018118;0,001724;;
cols;cols;3;32;32;3;4;8;0,002103;0,002103;0,0019993;0,0020779;;
cols;cols;3;32;32;10;4;8;0,0029758;0,0023744;0,0029758;0,002712;;
cols;cols;3;32;256;1;4;8;0,0027191;0,0026761;0,0027191;0,0026501;;
cols;cols;3;32;256;3;4;8;0,0055989;0,0042742;0,0053845;0,0055989;;
cols;cols;3;32;256;10;4;8;0,0157751;0,0127679;0,0157751;0,0152411;;
cols;cols;3;32;512;1;4;8;0,0039788;0,0036307;0,0039788;0,0037392;;
cols;cols;3;32;512;3;4;8;0,0105953;0,0091585;0,0105953;0,0090545;;
cols;cols;3;32;512;10;4;8;0,0307579;0,025416;0,02464;0,0307579;;
cols;cols;3;32;1024;1;4;8;0,0071425;0,0071425;0,0063948;0,0045354;;
cols;cols;3;32;1024;3;4;8;0,0222751;0,0158858;0,0222751;0,0151909;;
cols;cols;3;32;1024;10;4;8;0,0507739;0,0507739;0,0496716;0,0500059;;
cols;cols;3;256;32;1;4;8;0,0024549;0,002241;0,0022484;0,0024549;;
cols;cols;3;256;32;3;4;8;0,00421;0,0033601;0,00421;0,0040794;;
cols;cols;3;256;32;10;4;8;0,0105348;0,0104246;0,0099466;0,0105348;;
cols;cols;3;256;256;1;4;8;0,011411;0,0088578;0,011411;0,0100094;;
cols;cols;3;256;256;3;4;8;0,0343664;0,028656;0,0343664;0,0277375;;
cols;cols;3;256;256;10;4;8;0,0972384;0,0760981;0,0972384;0,0889218;;
cols;cols;3;256;512;1;4;8;0,0239831;0,0204384;0,0202456;0,0239831;;
cols;cols;3;256;512;3;4;8;0,0701549;0,0613279;0,0701549;0,0571354;;
cols;cols;3;256;512;10;4;8;0,187682;0,15998;0,162155;0,187682;;
cols;cols;3;256;1024;1;4;8;0,0408266;0,0309021;0,0408266;0,0400664;;
cols;cols;3;256;1024;3;4;8;0,127775;0,114401;0,119412;0,127775;;
cols;cols;3;256;1024;10;4;8;0,37137;0,277212;0,37137;0,371094;;
cols;cols;3;512;32;1;4;8;0,0033018;0,0029358;0,0032266;0,0033018;;
cols;cols;3;512;32;3;4;8;0,0070923;0,0052202;0,0070923;0,0055182;;
cols;cols;3;512;32;10;4;8;0,0184774;0,0160171;0,0139024;0,0184774;;
cols;cols;3;512;256;1;4;8;0,019997;0,0139197;0,0198709;0,019997;;
cols;cols;3;512;256;3;4;8;0,0502529;0,0456071;0,0497399;0,0502529;;
cols;cols;3;512;256;10;4;8;0,184502;0,131114;0,184502;0,155055;;
cols;cols;3;512;512;1;4;8;0,0428473;0,0330192;0,0414657;0,0428473;;
cols;cols;3;512;512;3;4;8;0,114303;0,0905162;0,114303;0,112206;;
cols;cols;3;512;512;10;4;8;0,366305;0,278134;0,34877;0,366305;;
cols;cols;3;512;1024;1;4;8;0,0938167;0,0626032;0,0772289;0,0938167;;
cols;cols;3;512;1024;3;4;8;0,258124;0,20113;0,251304;0,258124;;
cols;cols;3;512;1024;10;4;8;0,74228;0,590561;0,74228;0,716572;;
cols;cols;3;1024;32;1;4;8;0,0052201;0,0044798;0,0052201;0,0039405;;
cols;cols;3;1024;32;3;4;8;0,0100297;0,0084123;0,0088291;0,0100297;;
cols;cols;3;1024;32;10;4;8;0,0392279;0,0250673;0,0392279;0,0298586;;
cols;cols;3;1024;256;1;4;8;0,0355752;0,0313341;0,0355752;0,0284264;;
cols;cols;3;1024;256;3;4;8;0,0965927;0,0686667;0,0965927;0,0809849;;
cols;cols;3;1024;256;10;4;8;0,30348;0,211129;0,30348;0,288391;;
cols;cols;3;1024;512;1;4;8;0,0676805;0,0596377;0,0676805;0,0551583;;
cols;cols;3;1024;512;3;4;8;0,251709;0,185883;0,224106;0,251709;;
cols;cols;3;1024;512;10;4;8;0,646882;0,471469;0,646882;0,645053;;
cols;cols;3;1024;1024;1;4;8;0,149344;0,128789;0,149344;0,120981;;
cols;cols;3;1024;1024;3;4;8;0,429557;0,339484;0,429557;0,409249;;
cols;cols;3;1024;1024;10;4;8;1,29832;0,93552;1,29832;1,24221;;
cols;cols;1;32;32;1;4;12;0,0030395;0,0030395;;;;
cols;cols;1;32;32;3;4;12;0,0027313;0,0027313;;;;
cols;cols;1;32;32;10;4;12;0,0028606;0,0028606;;;;
cols;cols;1;32;256;1;4;12;0,0028142;0,0028142;;;;
cols;cols;1;32;256;3;4;12;0,0037225;0,0037225;;;;
cols;cols;1;32;256;10;4;12;0,0063815;0,0063815;;;;
cols;cols;1;32;512;1;4;12;0,00304;0,00304;;;;
cols;cols;1;32;512;3;4;12;0,0052701;0,0052701;;;;
cols;cols;1;32;512;10;4;12;0,010572;0,010572;;;;
cols;cols;1;32;1024;1;4;12;0,0041887;0,0041887;;;;
cols;cols;1;32;1024;3;4;12;0,0071376;0,0071376;;;;
cols;cols;1;32;1024;10;4;12;0,0200703;0,0200703;;;;
cols;cols;1;256;32;1;4;12;0,0027736;0,0027736;;;;
cols;cols;1;256;32;3;4;12;0,0032369;0,0032369;;;;
cols;cols;1;256;32;10;4;12;0,0057904;0,0057904;;;;
cols;cols;1;256;256;1;4;12;0,0057161;0,0057161;;;;
cols;cols;1;256;256;3;4;12;0,0113919;0,0113919;;;;
cols;cols;1;256;256;10;4;12;0,0363255;0,0363255;;;;
cols;cols;1;256;512;1;4;12;0,0095614;0,0095614;;;;
cols;cols;1;256;512;3;4;12;0,0214062;0,0214062;;;;
cols;cols;1;256;512;10;4;12;0,069029;0,069029;;;;
cols;cols;1;256;1024;1;4;12;0,0169281;0,0169281;;;;
cols;cols;1;256;1024;3;4;12;0,0426313;0,0426313;;;;
cols;cols;1;256;1024;10;4;12;0,140918;0,140918;;;;
cols;cols;1;512;32;1;4;12;0,0031041;0,0031041;;;;
cols;cols;1;512;32;3;4;12;0,0040568;0,0040568;;;;
cols;cols;1;512;32;10;4;12;0,0068583;0,0068583;;;;
cols;cols;1;512;256;1;4;12;0,0079266;0,0079266;;;;
cols;cols;1;512;256;3;4;12;0,0169104;0,0169104;;;;
cols;cols;1;512;256;10;4;12;0,0561658;0,0561658;;;;
cols;cols;1;512;512;1;4;12;0,0151348;0,0151348;;;;
cols;cols;1;512;512;3;4;12;0,0366326;0,0366326;;;;
cols;cols;1;512;512;10;4;12;0,135637;0,135637;;;;
cols;cols;1;512;1024;1;4;12;0,028659;0,028659;;;;
cols;cols;1;512;1024;3;4;12;0,0809436;0,0809436;;;;
cols;cols;1;512;1024;10;4;12;0,251458;0,251458;;;;
cols;cols;1;1024;32;1;4;12;0,0033312;0,0033312;;;;
cols;cols;1;1024;32;3;4;12;0,0048946;0,0048946;;;;
cols;cols;1;1024;32;10;4;12;0,0097816;0,0097816;;;;
cols;cols;1;1024;256;1;4;12;0,0129014;0,0129014;;;;
cols;cols;1;1024;256;3;4;12;0,0356646;0,0356646;;;;
cols;cols;1;1024;256;10;4;12;0,11325;0,11325;;;;
cols;cols;1;1024;512;1;4;12;0,0236213;0,0236213;;;;
cols;cols;1;1024;512;3;4;12;0,0711897;0,0711897;;;;
cols;cols;1;1024;512;10;4;12;0,202736;0,202736;;;;
cols;cols;1;1024;1024;1;4;12;0,0641711;0,0641711;;;;
cols;cols;1;1024;1024;3;4;12;0,150838;0,150838;;;;
cols;cols;1;1024;1024;10;4;12;0,478543;0,478543;;;;
cols;cols;2;32;32;1;4;12;0,0026017;0,0026017;0,0025627;;;
cols;cols;2;32;32;3;4;12;0,0027872;0,0027815;0,0027872;;;
cols;cols;2;32;32;10;4;12;0,0034431;0,0034431;0,0033141;;;
